Date,Open,High,Low,Close,Volume
2020-11-16,87.60279065673996,89.10244941322239,87.46325015957001,88.09390258789062,25468000.0
2020-11-17,87.78751889696511,88.24834505186563,87.37189034826642,87.47964477539062,21314000.0
2020-11-18,87.23035989909762,87.64549591153437,86.33304539342467,86.43583679199219,20108000.0
2020-11-19,86.06788281961194,87.57051951755538,85.90848264103154,87.32620239257812,20106000.0
2020-11-20,87.49652779946634,87.81235033915841,86.15577659553901,86.22430419921875,27694000.0
2020-11-23,86.4149908162109,86.70151257860655,84.92328035546011,85.78632354736328,22530000.0
2020-11-24,85.78334829165836,87.71899554089296,85.44716597999957,87.59088134765625,27984000.0
2020-11-25,87.78503260009282,87.91264668379823,86.81919053728781,87.60228729248047,19600000.0
2020-11-27,87.62265137734866,89.23503517364202,87.62265137734866,88.73895263671875,14790000.0
2020-11-30,88.17435503755391,88.40724583978081,86.7933768344479,87.11913299560547,32418000.0
2020-12-01,87.72793854870284,90.46207946719032,87.5476785104843,89.15310668945312,37350000.0
2020-12-02,89.15309328101881,91.00929403600527,88.64708471431886,90.62345123291016,29424000.0
2020-12-03,90.40347565496144,91.55999635366734,90.2276861454191,90.46803283691406,24728000.0
2020-12-04,90.3875802533979,90.84839878246002,90.05834622498021,90.56336975097656,20544000.0
2020-12-07,90.15568880495259,90.83798705491886,89.53447741508414,90.22918701171875,22288000.0
2020-12-08,89.80660353736675,90.17654956657847,88.95050853973332,89.94613647460938,19936000.0
2020-12-09,89.8979570205451,90.79229370200468,87.49652084591008,88.28408813476562,31728000.0
2020-12-10,87.5263267524468,88.14158252987346,86.08278404964399,87.777099609375,28688000.0
2020-12-11,87.39720456707914,88.25677733118998,87.03669212873011,88.13213348388672,18628000.0
2020-12-14,87.92955258039055,88.87701269456065,86.85744101840123,87.01287078857422,33050000.0
2020-12-15,87.39024942111818,87.59583221082491,86.48698689796659,87.45083618164062,21352000.0
2020-12-16,87.84959334388638,87.84959334388638,86.8539654427043,87.25767517089844,24676000.0
2020-12-17,87.59236631572465,87.73041412035337,85.96459334657283,86.42938232421875,34880000.0
2020-12-18,86.71045239928884,86.81919943152793,85.16262570212646,85.71977996826172,85256000.0
2020-12-21,84.87113629069282,86.25509235125325,84.11981793066384,86.13392639160156,33974000.0
2020-12-22,85.87422216127273,86.03710025089265,84.70478990793866,85.42184448242188,20370000.0
